1000,0.166489
1000,0.167316
1000,0.166084
1000,0.165775
1000,0.164666
1500,1.149262
1500,1.144433
1500,1.142714
1500,1.141392
1500,1.148392
2000,4.646867
2000,4.654873
2000,4.659510
2000,4.640732
2000,4.642617
2500,11.856321
2500,11.873920
2500,11.841213
2500,11.901052
2500,11.865890
3000,24.058345
3000,23.854360
3000,24.108143
3000,23.984009
3000,24.098695
3500,43.087208
3500,42.718738
3500,42.923332
3500,42.993796
3500,43.020519
4000,70.645984
4000,70.746005
4000,70.719612
4000,70.303558
4000,70.130177
4500,108.459780
4500,108.906735
4500,108.593917
4500,108.287894
4500,108.414473
5000,158.192950
5000,158.053352
5000,157.970355
5000,157.966477
5000,157.800513
