1000,0.215097
1000,0.212289
1000,0.211450
1000,0.215592
1000,0.213768
1500,1.253964
1500,1.250915
1500,1.247189
1500,1.253508
1500,1.246917
2000,4.789935
2000,4.760255
2000,4.759133
2000,4.776963
2000,4.767569
2500,11.912314
2500,11.913073
2500,12.023170
2500,11.920926
2500,11.916350
3000,23.772147
3000,23.841866
3000,24.073090
3000,23.942803
3000,24.002161
3500,42.270550
3500,42.351363
3500,42.769331
3500,43.183962
3500,42.653392
4000,69.796485
4000,69.571956
4000,69.510510
4000,69.485364
4000,69.399667
4500,107.485480
4500,107.960009
4500,107.539184
4500,108.631383
4500,108.426509
5000,157.532380
5000,157.140261
5000,158.102393
5000,159.176618
5000,157.585164
