1000,1.575539
1000,1.562401
1000,1.560302
1000,1.567249
1000,1.557393
1500,8.499333
1500,8.588305
1500,8.620135
1500,8.571272
1500,8.542548
2000,25.283627
2000,25.140379
2000,24.683477
2000,25.110323
2000,25.215265
2500,59.976629
2500,58.103012
2500,57.034083
2500,57.236707
2500,58.940708
3000,112.056340
3000,111.659516
3000,111.412296
3000,111.789237
3000,112.137931
3500,197.385196
3500,206.353775
3500,205.040057
3500,208.383946
3500,195.078610
4000,313.522173
4000,327.687486
4000,313.644305
4000,329.326422
4000,313.736323
4500,471.261458
4500,472.574351
4500,471.245603
4500,497.860186
4500,496.869935
5000,721.825687
5000,709.930049
5000,676.993459
5000,677.009091
5000,676.364891
