1000,0.262414
1000,0.246336
1000,0.244111
1000,0.245122
1000,0.243995
1000,0.261883
1000,0.244703
1500,1.339495
1500,1.350651
1500,1.338887
1500,1.343030
1500,1.338069
1500,1.347943
1500,1.340529
2000,4.965211
2000,4.978119
2000,4.985162
2000,5.288827
2000,5.020622
2000,5.015036
2000,5.014429
2500,12.393801
2500,12.304349
2500,12.309639
2500,12.442901
2500,12.318547
2500,12.172187
2500,12.424515
3000,24.870505
3000,24.907224
3000,24.259412
3000,24.719250
3000,24.336755
3000,24.608621
3000,24.495235
3500,44.029567
3500,43.989905
3500,43.285545
3500,44.015630
3500,44.201766
3500,43.365533
3500,44.098019
4000,72.927294
4000,71.584970
4000,71.142696
4000,73.179534
4000,71.472529
4000,71.238449
4000,71.415361
4500,109.736924
4500,110.292114
4500,111.512903
4500,111.787138
4500,111.340344
4500,115.335930
4500,116.617617
5000,160.831559
5000,162.181487
5000,160.988426
5000,170.078923
5000,169.504115
5000,167.605350
5000,168.730862
