1000,0.272690
1000,0.266724
1000,0.268011
1000,0.271382
1000,0.266015
1000,0.266110
1000,0.264064
1500,1.472722
1500,1.492095
1500,1.413408
1500,1.458423
1500,1.428328
1500,1.437525
1500,1.455873
2000,6.187070
2000,6.106250
2000,6.212662
2000,6.234210
2000,6.246292
2000,6.249812
2000,6.263225
2500,17.128893
2500,17.524014
2500,17.221207
2500,17.074068
2500,17.451452
2500,17.287043
2500,17.483809
3000,35.500532
3000,34.892535
3000,35.551665
3000,35.178251
3000,35.468210
3000,35.349793
3000,35.100327
3500,61.520510
3500,62.931967
3500,61.532341
3500,61.880729
3500,63.324214
3500,61.401429
3500,63.806542
4000,98.061002
4000,101.238024
4000,98.408232
4000,98.825076
4000,101.102045
4000,98.525489
4000,98.067100
4500,148.634215
4500,148.060856
4500,150.492100
4500,148.423284
4500,148.920677
4500,151.187559
4500,149.386500
5000,213.076817
5000,212.080840
5000,210.246955
5000,211.247216
5000,212.677064
5000,212.624473
5000,213.895626
