1000,0.369625
1000,0.370192
1000,0.373999
1000,0.381333
1000,0.371107
1500,2.473478
1500,2.478886
1500,2.485126
1500,2.472097
1500,2.483978
2000,9.703316
2000,9.747981
2000,9.849925
2000,9.826455
2000,9.762584
2500,25.347493
2500,25.179912
2500,25.760210
2500,25.164322
2500,25.687746
3000,53.796368
3000,55.228269
3000,53.718417
3000,54.913866
3000,54.586793
3500,99.590200
3500,99.304067
3500,99.285743
3500,100.759342
3500,104.534051
4000,165.154891
4000,165.764435
4000,164.730250
4000,169.948759
4000,164.981274
4500,269.203660
4500,256.023597
4500,255.434591
4500,257.111689
4500,255.584860
5000,376.182091
5000,377.258612
5000,377.693368
5000,375.371034
5000,401.465652
