1000,1.556996
1000,1.557336
1000,1.561870
1000,1.572519
1000,1.559119
1500,8.547791
1500,8.722063
1500,8.699832
1500,8.630338
1500,8.683679
2000,24.769966
2000,24.765516
2000,24.882684
2000,24.702228
2000,25.054897
2500,57.347241
2500,57.617971
2500,57.710801
2500,57.645926
2500,57.908613
3000,116.225492
3000,111.490567
3000,112.782113
3000,112.092798
3000,112.952142
3500,205.749204
3500,204.370943
3500,200.746134
3500,195.435734
3500,196.194538
4000,328.028068
4000,311.701467
4000,313.385524
4000,315.815449
4000,312.501333
4500,477.372695
1000,0.236861
1000,0.232586
1000,0.232673
1000,0.228593
1000,0.227337
1500,1.294906
1500,1.273237
1500,1.282940
1500,1.278939
1500,1.277699
2000,4.809481
2000,4.829615
2000,4.783010
2000,4.831326
2000,4.860269
2500,13.348792
2500,13.233969
2500,13.217952
2500,13.877492
2500,13.778907
3000,30.570648
3000,29.836684
3000,29.471286
3000,30.910751
3000,29.987151
3500,56.896956
3500,57.260316
3500,57.935443
3500,56.874281
3500,58.048902
4000,94.365644
4000,94.302161
4000,94.167401
4000,94.853396
4000,96.270274
4500,143.063533
4500,142.322591
4500,143.148759
4500,142.877537
4500,143.014410
5000,204.108745
5000,203.141974
5000,205.033445
5000,213.423944
5000,204.069920
