1000,0.726766
1000,0.727927
1000,0.719642
1000,0.730564
1000,0.728258
1000,0.727253
1000,0.728092
1500,3.446380
1500,3.436159
1500,3.439247
1500,3.460406
1500,3.510847
1500,3.467380
1500,3.466268
2000,9.469692
2000,9.430546
2000,9.580294
2000,9.495184
2000,9.577121
2000,9.591563
2000,9.483208
2500,20.665341
2500,20.683039
2500,20.278446
2500,20.085720
2500,20.186437
2500,20.422896
2500,20.235826
3000,37.968344
3000,38.268496
3000,38.531654
3000,38.115077
3000,38.209519
3000,37.832444
3000,37.731855
3500,65.570068
3500,65.494426
3500,65.401823
3500,66.018216
3500,65.421932
3500,65.407702
3500,65.476680
4000,104.530952
4000,105.691913
4000,106.609160
4000,106.261386
4000,104.480118
4000,105.272173
4000,105.370492
4500,157.564479
4500,159.355636
4500,158.641911
4500,157.132317
4500,158.268185
4500,157.946613
4500,157.782387
5000,229.568491
5000,229.712966
5000,233.279223
5000,232.820397
5000,233.197849
5000,232.371260
5000,230.721142
