1000,0.212580
1000,0.219986
1000,0.209877
1000,0.219447
1000,0.210871
1500,1.238129
1500,1.242510
1500,1.243048
1500,1.236221
1500,1.253148
2000,4.739931
2000,4.739792
2000,4.733701
2000,4.726183
2000,4.765174
2500,11.898373
2500,11.818284
2500,11.825952
2500,11.879081
2500,11.868556
3000,24.218766
3000,23.941320
3000,23.892033
3000,23.622233
3000,23.705149
3500,42.761997
3500,42.313103
3500,42.501123
3500,42.510396
3500,42.527408
4000,69.370071
4000,69.243439
4000,69.541504
4000,69.324577
4000,70.156304
4500,107.411868
4500,106.713472
4500,107.450570
4500,107.650723
4500,107.399295
5000,157.593595
5000,159.130490
5000,157.776739
5000,157.681972
5000,156.980785
