1000,0.174700
1000,0.172742
1000,0.172930
1000,0.172249
1000,0.178142
1500,1.165757
1500,1.158137
1500,1.182102
1500,1.153667
1500,1.174813
2000,4.965456
2000,5.007220
2000,5.131261
2000,4.946934
2000,4.963902
2500,13.968145
2500,13.814965
2500,13.857840
2500,14.040667
2500,13.868137
3000,28.705883
3000,29.019516
3000,28.685277
3000,28.672686
3000,28.921488
3500,50.950376
3500,51.159405
3500,50.815906
3500,51.088127
3500,50.929517
4000,82.019122
4000,82.101439
4000,82.414799
4000,81.911328
4000,81.858293
4500,125.300560
4500,125.403703
4500,132.445934
4500,124.755641
4500,124.598366
5000,191.941089
5000,178.972029
5000,178.849232
5000,190.250177
5000,179.900293
