1000,0.184441
1000,0.182604
1000,0.182741
1000,0.182907
1000,0.184453
1500,1.183510
1500,1.197422
1500,1.183683
1500,1.179009
1500,1.182735
2000,4.786420
2000,4.765067
2000,4.866327
2000,4.777479
2000,4.800855
2500,13.085968
2500,13.693570
2500,13.067541
2500,13.632966
2500,13.291356
3000,28.766877
3000,28.033975
3000,28.217988
3000,28.183468
3000,28.573310
3500,52.128567
3500,51.649171
3500,55.255489
3500,52.023418
3500,51.908094
4000,84.505570
4000,83.817058
4000,84.959624
4000,84.758387
4000,83.731792
4500,134.469901
4500,128.003490
4500,135.307129
4500,135.194056
4500,128.033981
5000,183.249110
5000,183.573722
5000,194.103973
5000,183.671017
5000,184.786584
