1000,0.233590
1000,0.230278
1000,0.230627
1000,0.227939
1000,0.228931
1000,0.227995
1000,0.230162
1500,1.285407
1500,1.285443
1500,1.291598
1500,1.281582
1500,1.279917
1500,1.288835
1500,1.278497
2000,5.278056
2000,5.288300
2000,5.325061
2000,5.317369
2000,5.341013
2000,5.300026
2000,5.300376
2500,15.282533
2500,15.509673
2500,15.215019
2500,15.302280
2500,15.405106
2500,15.228614
2500,15.259141
3000,32.130358
3000,32.365038
3000,32.234323
3000,31.967320
3000,31.949991
3000,31.898344
3000,32.095739
3500,59.288684
3500,56.873540
3500,57.064703
3500,57.329494
3500,56.894970
3500,57.067535
3500,57.482406
4000,92.224767
4000,91.679159
4000,91.502271
4000,92.501281
4000,91.765039
4000,91.790772
4000,93.262757
4500,139.283113
4500,138.715370
4500,138.550085
4500,139.102049
4500,138.830506
4500,138.491882
4500,139.137090
5000,198.977337
5000,200.826982
5000,198.689719
5000,198.538116
5000,211.124924
5000,198.825625
5000,199.358306
