1000,0.721781
1000,0.720258
1000,0.789745
1000,0.722168
1000,0.719652
1000,0.720779
1000,0.722636
1500,3.434428
1500,3.480018
1500,3.480497
1500,3.473600
1500,3.442589
1500,3.430395
1500,3.497634
2000,9.494191
2000,9.567832
2000,9.548699
2000,9.557054
2000,9.469100
2000,9.428900
2000,9.352005
2500,20.043139
2500,20.034797
2500,19.999422
2500,20.332080
2500,19.941068
2500,20.144794
2500,20.710801
3000,38.787376
3000,39.106539
3000,38.935087
3000,38.756919
3000,38.684446
3000,38.902198
3000,38.443536
3500,65.865760
3500,65.003177
3500,65.737659
3500,64.043627
3500,64.120815
3500,65.899181
3500,65.701546
4000,105.565164
4000,106.053224
4000,102.943693
4000,103.339219
4000,104.310641
4000,105.369903
4000,104.664738
4500,157.292983
4500,156.623300
4500,156.125593
4500,156.529139
4500,154.782008
4500,155.981589
4500,155.399862
5000,225.322464
5000,225.410421
5000,222.597883
5000,226.593650
5000,223.449984
5000,223.675414
5000,223.510149
