1000,0.464453
1000,0.460203
1000,0.461860
1000,0.457968
1000,0.457805
1500,2.645991
1500,2.660426
1500,2.654714
1500,2.663975
1500,2.647005
2000,9.941160
2000,9.987858
2000,9.990229
2000,10.020399
2000,9.973160
2500,26.318324
2500,25.358903
2500,25.919287
2500,25.221977
2500,25.461544
3000,55.706039
3000,55.262916
3000,57.059683
3000,54.879250
3000,55.653351
3500,103.209263
3500,100.569618
3500,100.541485
3500,102.306939
3500,102.282105
4000,167.059734
4000,168.462099
4000,170.532700
4000,166.950861
4000,166.463015
4500,257.596877
4500,269.598265
4500,269.519963
4500,268.496056
4500,260.402349
5000,411.314410
5000,382.157901
5000,388.378839
5000,384.044700
5000,384.672586
